Crash_ID,State,Year,Gender,Age_Group,Fatalities
19954132,SA,1995,Female,75 or older,1
19952246,Vic,1995,Male,75 or older,1
19951101,NSW,1995,Female,26 to 39,1
19955166,WA,1995,Female,0 to 16,2
19952198,Vic,1995,Female,0 to 16,3
19953286,Qld,1995,Male,17 to 25,1
19955093,WA,1995,Male,17 to 25,1
19952242,Vic,1995,Male,17 to 25,1
19952099,Vic,1995,Male,17 to 25,1
19952370,Vic,1995,Male,17 to 25,1
19952248,Vic,1995,Male,26 to 39,1
19953021,Qld,1995,Female,26 to 39,1
19953194,Qld,1995,Female,26 to 39,1
19951527,NSW,1995,Male,26 to 39,1
19953234,Qld,1995,Female,26 to 39,1
19951272,NSW,1995,Male,26 to 39,4
19951272,NSW,1995,Female,26 to 39,4
19955167,WA,1995,Male,26 to 39,1
19953379,Qld,1995,Male,26 to 39,1
19952205,Vic,1995,Male,26 to 39,1
19952083,Vic,1995,Male,26 to 39,1
19952198,Vic,1995,Female,26 to 39,3
19952198,Vic,1995,Female,26 to 39,3
19956023,Tas,1995,Male,40 to 64,1
19952203,Vic,1995,Male,40 to 64,1
19953268,Qld,1995,Female,40 to 64,1
19955125,WA,1995,Female,40 to 64,1
19951026,NSW,1995,Female,40 to 64,1
19952368,Vic,1995,Male,40 to 64,1
19951128,NSW,1995,Female,40 to 64,1
19953140,Qld,1995,Female,40 to 64,1
19951471,NSW,1995,Male,40 to 64,1
19951272,NSW,1995,Female,40 to 64,4
19951490,NSW,1995,Female,40 to 64,1
19953216,Qld,1995,Male,40 to 64,1
19951353,NSW,1995,Female,65 to 74,1
19956033,Tas,1995,Female,65 to 74,1
19953156,Qld,1995,Male,75 or older,1
19955166,WA,1995,Female,17 to 25,2
19953091,Qld,1995,Male,75 or older,1
19955016,WA,1995,Male,17 to 25,1
19951506,NSW,1995,Male,17 to 25,1
19957026,NT,1995,Male,17 to 25,1
19952302,Vic,1995,Male,26 to 39,1
19951165,NSW,1995,Male,65 to 74,1
19953198,Qld,1995,Female,75 or older,1
19951048,NSW,1995,Male,75 or older,1
19953144,Qld,1995,Male,75 or older,1
19953166,Qld,1995,Male,75 or older,1
19952094,Vic,1995,Female,75 or older,1
19953238,Qld,1995,Female,75 or older,1
19952278,Vic,1995,Male,75 or older,1
19955177,WA,1995,Male,75 or older,1
19952358,Vic,1995,Female,75 or older,1
19953137,Qld,1995,Male,75 or older,1
19951478,NSW,1995,Female,75 or older,1
19953389,Qld,1995,Male,0 to 16,1
19953348,Qld,1995,Male,0 to 16,1
19954053,SA,1995,Male,0 to 16,1
19951237,NSW,1995,Female,17 to 25,1
19952371,Vic,1995,Male,17 to 25,1
19951023,NSW,1995,Male,26 to 39,1
19951073,NSW,1995,Female,40 to 64,1
19953263,Qld,1995,Female,0 to 16,1
19952073,Vic,1995,Male,40 to 64,1
19951390,NSW,1995,Female,40 to 64,1
19953115,Qld,1995,Female,65 to 74,1
19954099,SA,1995,Female,65 to 74,1
19951326,NSW,1995,Male,75 or older,1
19952126,Vic,1995,Male,26 to 39,1
19953222,Qld,1995,Female,75 or older,1
19951139,NSW,1995,Male,75 or older,1
19951433,NSW,1995,Male,17 to 25,2
19951433,NSW,1995,Male,17 to 25,2
19951364,NSW,1995,Male,17 to 25,1
19951210,NSW,1995,Male,26 to 39,1
19952202,Vic,1995,Male,40 to 64,2
19955085,WA,1995,Female,40 to 64,1
19953012,Qld,1995,Male,40 to 64,1
19954028,SA,1995,Female,40 to 64,1
19952048,Vic,1995,Female,65 to 74,1
19953372,Qld,1995,Male,40 to 64,4
19951234,NSW,1995,Male,40 to 64,1
19952202,Vic,1995,Female,17 to 25,2
19951452,NSW,1995,Male,65 to 74,1
19951308,NSW,1995,Female,75 or older,1
19951272,NSW,1995,Female,17 to 25,4
19953142,Qld,1995,Male,26 to 39,1
19951287,NSW,1995,Male,65 to 74,1
19952112,Vic,1995,Male,75 or older,1
19951086,NSW,1995,Female,0 to 16,2
19952139,Vic,1995,Male,17 to 25,2
19952084,Vic,1995,Male,17 to 25,1
19954024,SA,1995,Male,17 to 25,1
19953006,Qld,1995,Male,17 to 25,1
19951154,NSW,1995,Male,17 to 25,1
19952204,Vic,1995,Male,17 to 25,1
19951152,NSW,1995,Male,17 to 25,2
19954098,SA,1995,Male,17 to 25,2
19954098,SA,1995,Male,17 to 25,2
19953010,Qld,1995,Female,17 to 25,1
19953277,Qld,1995,Male,17 to 25,1
19951130,NSW,1995,Female,17 to 25,1
19953278,Qld,1995,Female,17 to 25,1
19957040,NT,1995,Male,17 to 25,1
19952193,Vic,1995,Female,17 to 25,1
19952365,Vic,1995,Male,17 to 25,1
19954077,SA,1995,Male,17 to 25,1
19952139,Vic,1995,Male,26 to 39,2
19952154,Vic,1995,Female,26 to 39,2
19953311,Qld,1995,Female,26 to 39,1
19953393,Qld,1995,Male,26 to 39,2
19953393,Qld,1995,Male,26 to 39,2
19954154,SA,1995,Male,26 to 39,1
19953400,Qld,1995,Male,26 to 39,1
19953294,Qld,1995,Male,26 to 39,1
19952135,Vic,1995,Male,26 to 39,1
19951093,NSW,1995,Male,40 to 64,1
19952056,Vic,1995,Male,0 to 16,1
19951552,NSW,1995,Male,17 to 25,1
19953077,Qld,1995,Male,17 to 25,1
19951198,NSW,1995,Male,17 to 25,1
19955115,WA,1995,Male,17 to 25,1
19951268,NSW,1995,Male,17 to 25,1
19957056,NT,1995,Male,17 to 25,1
19952258,Vic,1995,Male,17 to 25,1
19953321,Qld,1995,Male,17 to 25,1
19953404,Qld,1995,Female,17 to 25,1
19955053,WA,1995,Male,17 to 25,1
19954134,SA,1995,Male,26 to 39,1
19951462,NSW,1995,Male,26 to 39,2
19955088,WA,1995,Male,26 to 39,1
19951088,NSW,1995,Male,26 to 39,1
19951028,NSW,1995,Male,26 to 39,1
19955092,WA,1995,Male,26 to 39,1
19951467,NSW,1995,Male,26 to 39,1
19955151,WA,1995,Female,26 to 39,1
19953256,Qld,1995,Male,26 to 39,1
19951147,NSW,1995,Male,26 to 39,1
19953110,Qld,1995,Female,40 to 64,1
19953074,Qld,1995,Female,40 to 64,1
19951462,NSW,1995,Female,40 to 64,2
19952317,Vic,1995,Male,40 to 64,1
19954014,SA,1995,Male,40 to 64,1
19953095,Qld,1995,Male,0 to 16,1
19951127,NSW,1995,Female,0 to 16,1
19955181,WA,1995,Male,17 to 25,1
19951548,NSW,1995,Male,17 to 25,1
19951196,NSW,1995,Female,17 to 25,1
19952074,Vic,1995,Male,17 to 25,1
19953217,Qld,1995,Male,17 to 25,1
19955098,WA,1995,Female,17 to 25,1
19951131,NSW,1995,Male,17 to 25,2
19951131,NSW,1995,Female,17 to 25,2
19953106,Qld,1995,Male,26 to 39,2
19955139,WA,1995,Male,26 to 39,1
19954141,SA,1995,Male,26 to 39,1
19955019,WA,1995,Male,26 to 39,3
19954105,SA,1995,Male,40 to 64,1
19952145,Vic,1995,Male,40 to 64,1
19952339,Vic,1995,Female,40 to 64,2
19955138,WA,1995,Female,40 to 64,1
19953225,Qld,1995,Male,40 to 64,1
19953387,Qld,1995,Male,40 to 64,1
19953106,Qld,1995,Male,65 to 74,2
19952339,Vic,1995,Male,65 to 74,2
19955122,WA,1995,Male,65 to 74,1
19953395,Qld,1995,Male,75 or older,1
19951261,NSW,1995,Female,75 or older,1
19953366,Qld,1995,Female,75 or older,1
19951559,NSW,1995,Male,75 or older,1
19955128,WA,1995,Female,75 or older,1
19951193,NSW,1995,Female,75 or older,2
19951193,NSW,1995,Male,75 or older,2
19952208,Vic,1995,Male,0 to 16,2
19951203,NSW,1995,Male,65 to 74,1
19953309,Qld,1995,Female,0 to 16,5
19951374,NSW,1995,Female,26 to 39,1
19952052,Vic,1995,Female,0 to 16,1
19953306,Qld,1995,Female,0 to 16,2
19953218,Qld,1995,Male,17 to 25,1
19951275,NSW,1995,Female,17 to 25,1
19951519,NSW,1995,Male,17 to 25,1
19953309,Qld,1995,Male,17 to 25,5
19953309,Qld,1995,Male,17 to 25,5
19953309,Qld,1995,Male,17 to 25,5
19955019,WA,1995,Male,17 to 25,3
19952366,Vic,1995,Male,17 to 25,1
19955159,WA,1995,Female,17 to 25,1
19952250,Vic,1995,Male,17 to 25,3
19953306,Qld,1995,Female,17 to 25,2
19952182,Vic,1995,Female,17 to 25,1
19953090,Qld,1995,Male,17 to 25,1
19951554,NSW,1995,Female,17 to 25,1
19951240,NSW,1995,Male,17 to 25,1
19951098,NSW,1995,Male,26 to 39,1
19952208,Vic,1995,Female,26 to 39,2
19952250,Vic,1995,Female,26 to 39,3
19952340,Vic,1995,Male,26 to 39,1
19952192,Vic,1995,Female,26 to 39,1
19952228,Vic,1995,Female,26 to 39,1
19954056,SA,1995,Male,26 to 39,1
19956041,Tas,1995,Male,40 to 64,1
19956042,Tas,1995,Male,40 to 64,1
19953160,Qld,1995,Male,40 to 64,1
19951059,NSW,1995,Male,40 to 64,1
19951152,NSW,1995,Female,40 to 64,2
19955133,WA,1995,Female,40 to 64,1
19951003,NSW,1995,Female,40 to 64,1
19951121,NSW,1995,Male,40 to 64,1
19954116,SA,1995,Female,40 to 64,1
19952114,Vic,1995,Male,40 to 64,1
19952251,Vic,1995,Male,40 to 64,1
19953148,Qld,1995,Male,40 to 64,1
19953309,Qld,1995,Female,65 to 74,5
19952296,Vic,1995,Female,65 to 74,1
19952315,Vic,1995,Female,65 to 74,1
19955019,WA,1995,Male,26 to 39,3
19951086,NSW,1995,Female,40 to 64,2
19952095,Vic,1995,Female,26 to 39,1
19952250,Vic,1995,Female,40 to 64,3
19952069,Vic,1995,Male,65 to 74,1
19953354,Qld,1995,Male,17 to 25,1
19954022,SA,1995,Male,26 to 39,1
19951067,NSW,1995,Male,40 to 64,1
19951376,NSW,1995,Male,65 to 74,1
19951009,NSW,1995,Male,65 to 74,1
19953211,Qld,1995,Male,17 to 25,1
19952178,Vic,1995,Male,17 to 25,2
19953029,Qld,1995,Male,40 to 64,1
19953319,Qld,1995,Male,26 to 39,1
19951436,NSW,1995,Male,75 or older,1
19951432,NSW,1995,Male,65 to 74,1
19955108,WA,1995,Male,0 to 16,1
19951119,NSW,1995,Male,17 to 25,1
19951419,NSW,1995,Male,75 or older,1
19951491,NSW,1995,Male,65 to 74,1
19951514,NSW,1995,Male,75 or older,1
19954076,SA,1995,Male,0 to 16,1
19954060,SA,1995,Female,0 to 16,1
19957045,NT,1995,Male,17 to 25,1
19953043,Qld,1995,Male,40 to 64,1
19952152,Vic,1995,Male,40 to 64,1
19951288,NSW,1995,Female,65 to 74,1
19956045,Tas,1995,Male,65 to 74,1
19952078,Vic,1995,Female,40 to 64,1
19951352,NSW,1995,Female,17 to 25,1
19952070,Vic,1995,Male,17 to 25,1
19952033,Vic,1995,Female,65 to 74,1
19951109,NSW,1995,Female,40 to 64,1
19952311,Vic,1995,Male,40 to 64,1
19951504,NSW,1995,Male,75 or older,1
19955095,WA,1995,Male,26 to 39,1
19953271,Qld,1995,Male,75 or older,1
19954057,SA,1995,Female,26 to 39,1
19957031,NT,1995,Female,17 to 25,1
19951069,NSW,1995,Male,17 to 25,2
19951069,NSW,1995,Male,26 to 39,2
19952178,Vic,1995,Male,40 to 64,2
19951066,NSW,1995,Male,40 to 64,1
19951517,NSW,1995,Male,40 to 64,1
19953219,Qld,1995,Male,17 to 25,1
19954151,SA,1995,Male,26 to 39,1
19951495,NSW,1995,Male,26 to 39,1
19952154,Vic,1995,Male,40 to 64,2
19952022,Vic,1995,Male,17 to 25,1
19951431,NSW,1995,Male,26 to 39,1
19951185,NSW,1995,Male,26 to 39,1
19953307,Qld,1995,Female,26 to 39,1
19951018,NSW,1995,Male,40 to 64,1
19952212,Vic,1995,Female,0 to 16,1
19952218,Vic,1995,Female,17 to 25,2
19956004,Tas,1995,Male,17 to 25,1
19951184,NSW,1995,Male,17 to 25,1
19951298,NSW,1995,Male,17 to 25,2
19953383,Qld,1995,Male,17 to 25,1
19955163,WA,1995,Male,17 to 25,1
19953333,Qld,1995,Female,17 to 25,1
19953242,Qld,1995,Male,17 to 25,2
19953242,Qld,1995,Male,17 to 25,2
19955032,WA,1995,Male,17 to 25,1
19955074,WA,1995,Male,17 to 25,1
19956011,Tas,1995,Male,17 to 25,1
19951132,NSW,1995,Male,17 to 25,1
19953025,Qld,1995,Male,17 to 25,1
19953158,Qld,1995,Male,17 to 25,1
19952137,Vic,1995,Male,75 or older,1
19953332,Qld,1995,Male,26 to 39,1
19951236,NSW,1995,Male,17 to 25,1
19951298,NSW,1995,Male,26 to 39,2
19952046,Vic,1995,Male,26 to 39,1
19954083,SA,1995,Male,26 to 39,1
19955010,WA,1995,Male,26 to 39,1
19954082,SA,1995,Male,17 to 25,1
19951167,NSW,1995,Male,26 to 39,1
19952039,Vic,1995,Male,26 to 39,1
19955147,WA,1995,Male,26 to 39,1
19956034,Tas,1995,Female,40 to 64,1
19955037,WA,1995,Male,40 to 64,1
19953368,Qld,1995,Male,26 to 39,1
19952160,Vic,1995,Male,17 to 25,1
19953407,Qld,1995,Male,17 to 25,2
19953094,Qld,1995,Male,17 to 25,1
19952201,Vic,1995,Male,17 to 25,1
19951437,NSW,1995,Male,26 to 39,2
19951437,NSW,1995,Male,26 to 39,2
19952353,Vic,1995,Female,26 to 39,1
19953048,Qld,1995,Male,26 to 39,1
19953276,Qld,1995,Male,26 to 39,1
19951263,NSW,1995,Male,40 to 64,1
19951472,NSW,1995,Female,40 to 64,1
19952038,Vic,1995,Male,26 to 39,1
19951347,NSW,1995,Male,17 to 25,1
19953407,Qld,1995,Male,40 to 64,2
19951173,NSW,1995,Female,40 to 64,1
19954040,SA,1995,Male,75 or older,1
19956032,Tas,1995,Female,75 or older,1
19953132,Qld,1995,Male,0 to 16,1
19952316,Vic,1995,Male,17 to 25,1
19953359,Qld,1995,Female,17 to 25,1
19953197,Qld,1995,Male,17 to 25,1
19955027,WA,1995,Male,17 to 25,1
19954092,SA,1995,Male,17 to 25,4
19954092,SA,1995,Male,17 to 25,4
19953204,Qld,1995,Male,17 to 25,1
19953357,Qld,1995,Male,17 to 25,1
19952036,Vic,1995,Male,26 to 39,1
19952276,Vic,1995,Male,26 to 39,1
19951096,NSW,1995,Male,26 to 39,1
19953375,Qld,1995,Male,40 to 64,1
19951002,NSW,1995,Male,40 to 64,1
19955150,WA,1995,Female,40 to 64,1
19951339,NSW,1995,Female,40 to 64,3
19951118,NSW,1995,Female,40 to 64,1
19951249,NSW,1995,Male,40 to 64,1
19951443,NSW,1995,Male,40 to 64,1
19953377,Qld,1995,Male,40 to 64,3
19953377,Qld,1995,Female,40 to 64,3
19954071,SA,1995,Female,40 to 64,1
19952332,Vic,1995,Male,40 to 64,1
19953377,Qld,1995,Male,26 to 39,3
19951324,NSW,1995,Male,75 or older,1
19951242,NSW,1995,Male,75 or older,1
19951158,NSW,1995,Male,65 to 74,1
19952156,Vic,1995,Female,65 to 74,1
19953055,Qld,1995,Female,0 to 16,2
19952103,Vic,1995,Male,0 to 16,2
19952103,Vic,1995,Female,0 to 16,2
19951339,NSW,1995,Female,17 to 25,3
19954027,SA,1995,Male,17 to 25,1
19957009,NT,1995,Male,17 to 25,1
19953155,Qld,1995,Male,17 to 25,1
19951398,NSW,1995,Male,17 to 25,1
19954092,SA,1995,Female,17 to 25,4
19954092,SA,1995,Male,17 to 25,4
19951064,NSW,1995,Male,17 to 25,1
19951080,NSW,1995,Female,17 to 25,1
19953055,Qld,1995,Male,17 to 25,2
19953310,Qld,1995,Male,17 to 25,2
19953310,Qld,1995,Male,17 to 25,2
19951339,NSW,1995,Female,26 to 39,3
19956022,Tas,1995,Female,26 to 39,1
19951322,NSW,1995,Male,26 to 39,1
19953210,Qld,1995,Male,26 to 39,1
19953326,Qld,1995,Female,26 to 39,1
19954075,SA,1995,Male,26 to 39,1
19953363,Qld,1995,Male,26 to 39,1
19951516,NSW,1995,Male,26 to 39,1
19951303,NSW,1995,Male,26 to 39,1
19953378,Qld,1995,Female,26 to 39,1
19953070,Qld,1995,Male,40 to 64,1
19953039,Qld,1995,Male,40 to 64,1
19952209,Vic,1995,Female,40 to 64,2
19952209,Vic,1995,Male,40 to 64,2
19951413,NSW,1995,Male,40 to 64,1
19955120,WA,1995,Female,40 to 64,1
19953167,Qld,1995,Male,40 to 64,1
19951255,NSW,1995,Male,40 to 64,1
19951371,NSW,1995,Female,40 to 64,1
19953280,Qld,1995,Female,40 to 64,1
19955169,WA,1995,Female,40 to 64,1
19952120,Vic,1995,Male,40 to 64,1
19953314,Qld,1995,Male,40 to 64,1
19955087,WA,1995,Female,65 to 74,1
19951381,NSW,1995,Male,65 to 74,1
19952065,Vic,1995,Male,65 to 74,1
19952314,Vic,1995,Male,0 to 16,1
19954133,SA,1995,Male,17 to 25,1
19952333,Vic,1995,Male,40 to 64,1
19956043,Tas,1995,Female,65 to 74,1
19952350,Vic,1995,Male,40 to 64,1
19954065,SA,1995,Male,75 or older,1
19952100,Vic,1995,Male,17 to 25,1
19957019,NT,1995,Female,26 to 39,1
19952110,Vic,1995,Male,65 to 74,1
19957015,NT,1995,Male,26 to 39,1
19953107,Qld,1995,Male,40 to 64,1
19954074,SA,1995,Male,26 to 39,1
19955172,WA,1995,Male,40 to 64,1
19953261,Qld,1995,Male,65 to 74,1
19951529,NSW,1995,Male,75 or older,1
19954058,SA,1995,Female,40 to 64,1
19955134,WA,1995,Male,40 to 64,1
19951526,NSW,1995,Female,40 to 64,2
19951526,NSW,1995,Female,65 to 74,2
19951403,NSW,1995,Male,65 to 74,1
19954044,SA,1995,Female,75 or older,1
19951186,NSW,1995,Male,75 or older,1
19951525,NSW,1995,Male,75 or older,1
19951111,NSW,1995,Female,75 or older,2
19953177,Qld,1995,Male,0 to 16,1
19953243,Qld,1995,Female,0 to 16,1
19954008,SA,1995,Male,26 to 39,1
19951350,NSW,1995,Male,26 to 39,1
19953212,Qld,1995,Female,40 to 64,1
19952123,Vic,1995,Male,26 to 39,1
19951265,NSW,1995,Male,40 to 64,1
19951111,NSW,1995,Female,65 to 74,2
19951513,NSW,1995,Female,65 to 74,1
19956021,Tas,1995,Male,65 to 74,1
19951291,NSW,1995,Male,65 to 74,1
19955069,WA,1995,Male,26 to 39,1
19952148,Vic,1995,Male,40 to 64,1
19953086,Qld,1995,Male,0 to 16,1
19952168,Vic,1995,Male,65 to 74,1
19952244,Vic,1995,Male,75 or older,1
19955011,WA,1995,Male,75 or older,1
19952221,Vic,1995,Female,26 to 39,1
19954148,SA,1995,Female,26 to 39,1
19952252,Vic,1995,Male,40 to 64,1
19952144,Vic,1995,Female,65 to 74,1
19952218,Vic,1995,Male,26 to 39,2
19953230,Qld,1995,Male,26 to 39,1
19952019,Vic,1995,Male,17 to 25,1
19953325,Qld,1995,Male,26 to 39,1
19953088,Qld,1995,Male,26 to 39,1
19951120,NSW,1995,Female,40 to 64,1
19951515,NSW,1995,Female,75 or older,1
19951221,NSW,1995,Male,26 to 39,1
19951387,NSW,1995,Female,0 to 16,1
19952264,Vic,1995,Male,17 to 25,1
19953351,Qld,1995,Male,17 to 25,1
19956053,Tas,1995,Male,17 to 25,1
19952147,Vic,1995,Male,17 to 25,1
19951030,NSW,1995,Male,17 to 25,1
19951092,NSW,1995,Male,26 to 39,1
19952290,Vic,1995,Male,26 to 39,1
19952225,Vic,1995,Male,26 to 39,1
19956028,Tas,1995,Male,75 or older,1
19953399,Qld,1995,Male,75 or older,1
19951543,NSW,1995,Male,26 to 39,1
19953129,Qld,1995,Male,26 to 39,1
19951123,NSW,1995,Male,40 to 64,1
19951235,NSW,1995,Female,40 to 64,1
19952351,Vic,1995,Female,40 to 64,1
19953313,Qld,1995,Male,40 to 64,1
19956050,Tas,1995,Male,0 to 16,1
19952300,Vic,1995,Male,17 to 25,1
19951323,NSW,1995,Male,17 to 25,1
19952297,Vic,1995,Female,17 to 25,1
19954070,SA,1995,Male,26 to 39,2
19954070,SA,1995,Male,26 to 39,2
19955024,WA,1995,Male,26 to 39,1
19956047,Tas,1995,Female,26 to 39,1
19952326,Vic,1995,Male,40 to 64,1
19954139,SA,1995,Male,40 to 64,2
19953169,Qld,1995,Female,17 to 25,1
19952335,Vic,1995,Female,75 or older,1
19952195,Vic,1995,Female,75 or older,1
19951305,NSW,1995,Female,75 or older,1
19954089,SA,1995,Female,0 to 16,2
19953373,Qld,1995,Male,0 to 16,1
19951061,NSW,1995,Female,0 to 16,2
19955185,WA,1995,Male,17 to 25,1
19952125,Vic,1995,Female,17 to 25,1
19955013,WA,1995,Male,17 to 25,2
19952071,Vic,1995,Male,17 to 25,1
19954089,SA,1995,Male,26 to 39,2
19952216,Vic,1995,Male,26 to 39,1
19954096,SA,1995,Male,26 to 39,1
19952319,Vic,1995,Male,26 to 39,1
19956008,Tas,1995,Male,26 to 39,1
19955152,WA,1995,Female,40 to 64,1
19951061,NSW,1995,Male,40 to 64,2
19953203,Qld,1995,Male,40 to 64,1
19953237,Qld,1995,Male,40 to 64,1
19951338,NSW,1995,Female,65 to 74,1
19951245,NSW,1995,Male,40 to 64,1
19955013,WA,1995,Male,17 to 25,2
19951428,NSW,1995,Female,17 to 25,1
19955140,WA,1995,Male,75 or older,1
19956017,Tas,1995,Female,75 or older,1
19955132,WA,1995,Male,75 or older,1
19952206,Vic,1995,Male,0 to 16,2
19951425,NSW,1995,Female,0 to 16,1
19954021,SA,1995,Male,0 to 16,1
19953172,Qld,1995,Male,75 or older,1
19951031,NSW,1995,Female,0 to 16,2
19951357,NSW,1995,Female,0 to 16,1
19955054,WA,1995,Male,0 to 16,1
19952261,Vic,1995,Male,17 to 25,1
19951497,NSW,1995,Male,17 to 25,1
19953283,Qld,1995,Male,17 to 25,1
19951214,NSW,1995,Male,17 to 25,1
19953011,Qld,1995,Female,17 to 25,1
19951511,NSW,1995,Female,17 to 25,1
19955004,WA,1995,Female,17 to 25,1
19954045,SA,1995,Male,17 to 25,1
19953350,Qld,1995,Female,17 to 25,2
19953350,Qld,1995,Male,17 to 25,2
19953188,Qld,1995,Male,17 to 25,1
19951365,NSW,1995,Female,17 to 25,1
19952031,Vic,1995,Male,17 to 25,1
19953061,Qld,1995,Male,17 to 25,1
19952188,Vic,1995,Male,26 to 39,1
19951385,NSW,1995,Male,26 to 39,1
19951563,NSW,1995,Male,26 to 39,1
19953370,Qld,1995,Male,26 to 39,1
19951460,NSW,1995,Male,26 to 39,2
19951460,NSW,1995,Female,26 to 39,2
19954079,SA,1995,Male,26 to 39,1
19951079,NSW,1995,Male,26 to 39,1
19952066,Vic,1995,Female,26 to 39,1
19953121,Qld,1995,Female,26 to 39,1
19951534,NSW,1995,Male,26 to 39,2
19953187,Qld,1995,Female,26 to 39,1
19951135,NSW,1995,Male,40 to 64,1
19951518,NSW,1995,Male,40 to 64,1
19951459,NSW,1995,Female,40 to 64,1
19952362,Vic,1995,Male,40 to 64,2
19952362,Vic,1995,Female,40 to 64,2
19951097,NSW,1995,Male,40 to 64,1
19952032,Vic,1995,Female,40 to 64,1
19952157,Vic,1995,Female,40 to 64,1
19952224,Vic,1995,Female,40 to 64,1
19951534,NSW,1995,Male,40 to 64,2
19954062,SA,1995,Male,65 to 74,1
19951334,NSW,1995,Female,65 to 74,1
19953069,Qld,1995,Male,65 to 74,1
19952270,Vic,1995,Male,65 to 74,1
19952206,Vic,1995,Female,40 to 64,2
19955045,WA,1995,Female,0 to 16,1
19954119,SA,1995,Female,26 to 39,1
19952310,Vic,1995,Female,40 to 64,1
19953214,Qld,1995,Female,40 to 64,1
19952167,Vic,1995,Female,0 to 16,1
19955007,WA,1995,Male,17 to 25,1
19953334,Qld,1995,Female,17 to 25,1
19954066,SA,1995,Female,26 to 39,1
19953275,Qld,1995,Male,17 to 25,1
19951025,NSW,1995,Male,17 to 25,1
19956005,Tas,1995,Male,17 to 25,1
19957042,NT,1995,Male,26 to 39,1
19953285,Qld,1995,Female,26 to 39,1
19951020,NSW,1995,Male,26 to 39,1
19951469,NSW,1995,Male,26 to 39,1
19952171,Vic,1995,Male,75 or older,1
19952230,Vic,1995,Female,40 to 64,1
19955135,WA,1995,Male,75 or older,1
19952210,Vic,1995,Male,65 to 74,1
19955066,WA,1995,Male,0 to 16,1
19951545,NSW,1995,Male,0 to 16,1
19951220,NSW,1995,Male,40 to 64,1
19951380,NSW,1995,Female,40 to 64,1
19952184,Vic,1995,Female,40 to 64,1
19951528,NSW,1995,Female,40 to 64,1
19951409,NSW,1995,Male,65 to 74,1
19952119,Vic,1995,Male,65 to 74,1
19951458,NSW,1995,Female,75 or older,1
19953101,Qld,1995,Female,65 to 74,1
19953195,Qld,1995,Male,26 to 39,1
19951163,NSW,1995,Male,17 to 25,1
19954139,SA,1995,Male,26 to 39,2
19953063,Qld,1995,Male,40 to 64,1
19956006,Tas,1995,Male,65 to 74,1
19951100,NSW,1995,Male,65 to 74,1
19953054,Qld,1995,Male,26 to 39,1
19951183,NSW,1995,Male,17 to 25,1
19951031,NSW,1995,Male,0 to 16,2
19951085,NSW,1995,Male,17 to 25,1
19951191,NSW,1995,Male,0 to 16,1
19951208,NSW,1995,Female,17 to 25,1
19951229,NSW,1995,Female,17 to 25,1
19953355,Qld,1995,Male,17 to 25,1
19951408,NSW,1995,Male,17 to 25,2
19951408,NSW,1995,Male,17 to 25,2
19951180,NSW,1995,Male,17 to 25,1
19951479,NSW,1995,Male,17 to 25,1
19955023,WA,1995,Male,17 to 25,2
19955023,WA,1995,Male,17 to 25,2
19951223,NSW,1995,Male,17 to 25,1
19953369,Qld,1995,Male,17 to 25,1
19953295,Qld,1995,Male,17 to 25,1
19952025,Vic,1995,Male,17 to 25,1
19951522,NSW,1995,Male,0 to 16,1
19952092,Vic,1995,Male,17 to 25,1
19952214,Vic,1995,Male,26 to 39,1
19953093,Qld,1995,Male,75 or older,3
19953358,Qld,1995,Male,26 to 39,1
19952254,Vic,1995,Male,40 to 64,1
19951082,NSW,1995,Male,40 to 64,1
19953406,Qld,1995,Male,40 to 64,1
19953093,Qld,1995,Female,40 to 64,3
19953093,Qld,1995,Male,40 to 64,3
19953337,Qld,1995,Male,40 to 64,1
19953099,Qld,1995,Male,40 to 64,1
19951071,NSW,1995,Male,17 to 25,1
19956039,Tas,1995,Female,17 to 25,1
19951001,NSW,1995,Male,17 to 25,1
19955124,WA,1995,Female,17 to 25,1
19956025,Tas,1995,Male,17 to 25,2
19956025,Tas,1995,Male,17 to 25,2
19956003,Tas,1995,Male,17 to 25,1
19951319,NSW,1995,Male,17 to 25,1
19951393,NSW,1995,Female,17 to 25,1
19954084,SA,1995,Male,17 to 25,2
19952037,Vic,1995,Male,26 to 39,1
19951081,NSW,1995,Male,17 to 25,1
19957006,NT,1995,Female,26 to 39,1
19955187,WA,1995,Female,26 to 39,1
19954084,SA,1995,Male,26 to 39,2
