State,Month,Year,Dayweek,Fatalities,Speed
Qld,Sep,1995,Wednesday,1,60
NSW,Sep,1995,Tuesday,1,100
WA,Sep,1995,Tuesday,1,60
Qld,Sep,1995,Monday,1,60
Qld,Sep,1995,Friday,1,80
Vic,Sep,1995,Saturday,1,70
Vic,Sep,1995,Thursday,1,60
SA,Sep,1995,Friday,1,110
Vic,Aug,1995,Friday,1,100
NSW,Aug,1995,Sunday,2,80
Vic,Aug,1995,Monday,1,60
WA,Aug,1995,Saturday,1,60
NSW,Aug,1995,Sunday,1,90
Vic,Aug,1995,Sunday,1,100
NSW,Aug,1995,Saturday,1,60
Tas,Aug,1995,Sunday,1,100
Qld,Aug,1995,Monday,1,60
NSW,Aug,1995,Saturday,1,60
Vic,Aug,1995,Sunday,1,100
Tas,Aug,1995,Friday,3,100
Qld,Aug,1995,Sunday,1,100
SA,Aug,1995,Friday,1,100
NT,Aug,1995,Friday,1,70
NT,Aug,1995,Saturday,1,60
SA,Aug,1995,Friday,1,100
WA,Aug,1995,Saturday,1,110
SA,Aug,1995,Friday,3,110
SA,Aug,1995,Sunday,1,60
WA,Aug,1995,Sunday,1,60
NSW,Aug,1995,Sunday,4,100
Qld,Aug,1995,Saturday,1,80
NT,Aug,1995,Friday,1,-9
SA,Aug,1995,Sunday,1,110
Qld,Aug,1995,Sunday,1,80
Vic,Aug,1995,Sunday,1,100
NSW,Aug,1995,Sunday,1,100
WA,Aug,1995,Sunday,1,80
NSW,Aug,1995,Monday,2,60
Vic,Aug,1995,Sunday,2,80
Vic,Aug,1995,Sunday,1,80
NSW,Aug,1995,Sunday,1,90
Qld,Aug,1995,Sunday,3,80
SA,Aug,1995,Sunday,1,60
NSW,Aug,1995,Tuesday,1,100
WA,Aug,1995,Wednesday,1,110
NT,Aug,1995,Wednesday,1,80
Vic,Aug,1995,Monday,1,110
NSW,Aug,1995,Thursday,1,100
SA,Aug,1995,Wednesday,1,80
Qld,Aug,1995,Wednesday,1,60
NSW,Aug,1995,Thursday,1,60
NSW,Aug,1995,Wednesday,1,60
NSW,Aug,1995,Thursday,2,100
Qld,Aug,1995,Friday,1,100
Vic,Aug,1995,Thursday,1,70
Qld,Aug,1995,Tuesday,3,80
SA,Aug,1995,Wednesday,1,60
Qld,Aug,1995,Thursday,1,100
Tas,Aug,1995,Wednesday,1,100
Vic,Aug,1995,Thursday,2,60
Qld,Aug,1995,Thursday,1,80
NSW,Aug,1995,Friday,1,110
Tas,Aug,1995,Wednesday,1,100
NSW,Aug,1995,Thursday,1,70
WA,Aug,1995,Saturday,1,110
NSW,Aug,1995,Sunday,1,60
NSW,Aug,1995,Saturday,1,60
Qld,Aug,1995,Sunday,1,100
WA,Aug,1995,Saturday,1,110
NSW,Aug,1995,Saturday,1,110
NSW,Aug,1995,Sunday,1,100
SA,Aug,1995,Sunday,1,110
Vic,Aug,1995,Sunday,1,100
SA,Aug,1995,Sunday,1,100
SA,Aug,1995,Saturday,1,60
NSW,Aug,1995,Sunday,1,100
Qld,Aug,1995,Saturday,1,60
WA,Aug,1995,Saturday,1,80
Qld,Aug,1995,Saturday,2,100
Vic,Aug,1995,Saturday,1,100
Qld,Aug,1995,Monday,1,60
NSW,Aug,1995,Thursday,1,90
NSW,Aug,1995,Wednesday,1,100
SA,Aug,1995,Monday,3,100
Qld,Aug,1995,Monday,1,60
Vic,Aug,1995,Wednesday,1,80
Qld,Aug,1995,Wednesday,1,100
Vic,Aug,1995,Wednesday,1,80
WA,Aug,1995,Monday,1,110
Tas,Aug,1995,Friday,1,100
Qld,Aug,1995,Friday,1,100
WA,Aug,1995,Tuesday,1,110
Vic,Aug,1995,Wednesday,1,60
NSW,Aug,1995,Friday,1,100
Qld,Aug,1995,Wednesday,1,60
NSW,Aug,1995,Tuesday,1,70
WA,Aug,1995,Monday,1,110
NSW,Aug,1995,Monday,1,80
NSW,Aug,1995,Wednesday,1,100
Vic,Aug,1995,Tuesday,1,60
Qld,Aug,1995,Friday,1,100
Vic,Aug,1995,Thursday,1,80
NSW,Aug,1995,Friday,1,60
Vic,Aug,1995,Tuesday,1,100
Vic,Aug,1995,Wednesday,1,60
SA,Aug,1995,Thursday,1,110
Tas,Aug,1995,Friday,1,100
Qld,Aug,1995,Wednesday,1,60
NSW,Aug,1995,Thursday,1,70
Qld,Aug,1995,Wednesday,1,70
NSW,Aug,1995,Thursday,1,80
NSW,Aug,1995,Wednesday,1,100
Qld,Aug,1995,Wednesday,1,80
NSW,Aug,1995,Friday,1,100
NSW,Aug,1995,Wednesday,1,100
NSW,Aug,1995,Thursday,1,60
SA,Aug,1995,Friday,1,60
WA,Aug,1995,Wednesday,1,110
WA,Aug,1995,Thursday,2,110
NSW,Aug,1995,Wednesday,1,70
NSW,Aug,1995,Monday,2,100
Qld,Aug,1995,Wednesday,1,80
Vic,Aug,1995,Wednesday,1,100
Vic,Aug,1995,Tuesday,1,60
Vic,Aug,1995,Saturday,1,60
Vic,Aug,1995,Saturday,1,60
Vic,Aug,1995,Friday,1,60
Vic,Aug,1995,Sunday,1,70
NSW,Aug,1995,Friday,1,60
NSW,Aug,1995,Thursday,1,60
SA,Aug,1995,Monday,1,60
Qld,Aug,1995,Thursday,1,100
NSW,Aug,1995,Monday,1,100
NSW,Aug,1995,Tuesday,1,110
NSW,Aug,1995,Monday,1,60
NSW,Aug,1995,Wednesday,1,100
NSW,Aug,1995,Saturday,1,60
NSW,Aug,1995,Sunday,1,60
Vic,Aug,1995,Saturday,1,70
Vic,Aug,1995,Sunday,1,80
Vic,Aug,1995,Tuesday,1,60
NSW,Aug,1995,Friday,1,60
Qld,Aug,1995,Thursday,1,100
Vic,Aug,1995,Tuesday,1,-9
Qld,Aug,1995,Wednesday,1,60
NSW,Aug,1995,Monday,1,60
Vic,Aug,1995,Tuesday,1,60
NSW,Aug,1995,Tuesday,1,60
WA,Aug,1995,Wednesday,1,60
Vic,Aug,1995,Tuesday,1,60
Qld,Aug,1995,Thursday,1,60
NT,Aug,1995,Saturday,1,90
Vic,Aug,1995,Saturday,1,80
Qld,Aug,1995,Friday,1,100
NSW,Jul,1995,Sunday,1,70
NSW,Jul,1995,Saturday,1,100
Qld,Jul,1995,Wednesday,1,100
NSW,Jul,1995,Saturday,1,60
Qld,Jul,1995,Saturday,1,100
Qld,Jul,1995,Wednesday,1,100
Qld,Jul,1995,Friday,1,60
NSW,Jul,1995,Saturday,3,100
Qld,Jul,1995,Saturday,4,100
NSW,Jul,1995,Friday,1,100
Qld,Jul,1995,Saturday,1,100
WA,Jul,1995,Friday,1,70
Vic,Jul,1995,Sunday,1,100
NSW,Jul,1995,Monday,1,70
Qld,Jul,1995,Sunday,1,80
NSW,Jul,1995,Saturday,1,100
Qld,Jul,1995,Sunday,1,100
SA,Jul,1995,Saturday,1,60
NSW,Jul,1995,Sunday,1,100
WA,Jul,1995,Saturday,1,110
NSW,Jul,1995,Saturday,1,100
NSW,Jul,1995,Sunday,1,100
Tas,Jul,1995,Friday,1,100
WA,Jul,1995,Saturday,1,110
NSW,Jul,1995,Monday,1,100
NSW,Jul,1995,Monday,1,60
Qld,Jul,1995,Friday,1,60
NSW,Jul,1995,Saturday,1,110
Vic,Jul,1995,Sunday,1,60
NSW,Jul,1995,Saturday,1,100
WA,Jul,1995,Friday,1,100
Qld,Jul,1995,Friday,1,60
Vic,Jul,1995,Monday,2,60
WA,Jul,1995,Wednesday,1,60
Qld,Jul,1995,Thursday,1,100
Qld,Jul,1995,Wednesday,1,80
NT,Jul,1995,Tuesday,1,60
NT,Jul,1995,Tuesday,1,-9
NSW,Jul,1995,Thursday,1,60
NSW,Jul,1995,Wednesday,2,110
Vic,Jul,1995,Thursday,1,60
NSW,Jul,1995,Thursday,1,100
Qld,Jul,1995,Wednesday,1,60
SA,Jul,1995,Thursday,1,100
ACT,Jul,1995,Saturday,1,-9
ACT,Jul,1995,Saturday,1,-9
Qld,Jul,1995,Sunday,1,80
WA,Jul,1995,Sunday,2,110
NSW,Jul,1995,Saturday,1,80
Qld,Jul,1995,Saturday,1,60
Qld,Jul,1995,Sunday,1,60
NSW,Jul,1995,Saturday,1,100
Qld,Jul,1995,Sunday,1,80
NSW,Jul,1995,Saturday,1,100
WA,Jul,1995,Sunday,1,80
Vic,Jul,1995,Saturday,1,80
SA,Jul,1995,Sunday,1,110
NSW,Jul,1995,Sunday,1,100
Qld,Jul,1995,Saturday,1,100
WA,Jul,1995,Saturday,1,110
ACT,Jul,1995,Saturday,1,-9
NSW,Jul,1995,Saturday,1,100
Tas,Jul,1995,Saturday,1,80
NSW,Jul,1995,Saturday,1,100
WA,Jul,1995,Sunday,1,110
Qld,Jul,1995,Sunday,1,100
NSW,Jul,1995,Saturday,1,100
NSW,Jul,1995,Friday,1,60
Vic,Jul,1995,Tuesday,1,60
NSW,Jul,1995,Wednesday,1,60
Vic,Jul,1995,Tuesday,1,60
WA,Jul,1995,Monday,1,110
Qld,Jul,1995,Thursday,1,60
Qld,Jul,1995,Tuesday,1,100
NSW,Jul,1995,Wednesday,4,100
Vic,Jul,1995,Friday,1,60
Qld,Jul,1995,Tuesday,1,100
Qld,Jul,1995,Wednesday,1,80
Vic,Jul,1995,Monday,1,60
Vic,Jul,1995,Monday,1,100
SA,Jul,1995,Tuesday,1,-9
NSW,Jul,1995,Thursday,1,100
Qld,Jul,1995,Friday,1,100
NSW,Jul,1995,Friday,1,100
Qld,Jul,1995,Friday,1,100
WA,Jul,1995,Thursday,1,80
Qld,Jul,1995,Friday,1,60
NSW,Jul,1995,Friday,1,90
NSW,Jul,1995,Tuesday,1,100
Vic,Jul,1995,Monday,1,100
Vic,Jul,1995,Tuesday,1,90
Qld,Jul,1995,Wednesday,1,60
WA,Jul,1995,Wednesday,1,100
Qld,Jul,1995,Friday,1,100
Vic,Jul,1995,Thursday,1,60
WA,Jul,1995,Wednesday,2,50
Vic,Jul,1995,Monday,1,60
Vic,Jul,1995,Wednesday,1,100
Qld,Jul,1995,Friday,1,100
NSW,Jul,1995,Friday,1,60
Tas,Jul,1995,Friday,1,60
NSW,Jul,1995,Monday,1,100
WA,Jul,1995,Tuesday,1,60
Qld,Jul,1995,Thursday,1,100
NSW,Jul,1995,Wednesday,1,70
NT,Jul,1995,Tuesday,1,-9
Vic,Jul,1995,Wednesday,3,100
SA,Jul,1995,Wednesday,1,80
NSW,Jul,1995,Sunday,1,60
Vic,Jul,1995,Sunday,1,80
Tas,Jul,1995,Friday,1,80
WA,Jul,1995,Sunday,1,60
NSW,Jul,1995,Friday,1,60
NT,Jul,1995,Sunday,1,70
NSW,Jul,1995,Thursday,1,60
Vic,Jul,1995,Monday,1,60
Qld,Jul,1995,Sunday,1,60
Qld,Jul,1995,Monday,1,60
Qld,Jul,1995,Friday,1,60
NSW,Jul,1995,Wednesday,1,60
Vic,Jul,1995,Tuesday,1,60
Qld,Jul,1995,Tuesday,1,60
NSW,Jul,1995,Friday,1,60
Qld,Jul,1995,Monday,1,60
Qld,Jul,1995,Thursday,1,100
SA,Jul,1995,Tuesday,1,110
Vic,Jul,1995,Wednesday,1,60
NSW,Jul,1995,Thursday,1,60
WA,Jul,1995,Thursday,1,60
Vic,Jul,1995,Thursday,1,60
Qld,Jul,1995,Monday,1,60
NSW,Jul,1995,Friday,1,60
SA,Jul,1995,Tuesday,1,60
Vic,Jul,1995,Thursday,1,80
NSW,Jul,1995,Monday,1,70
Vic,Jul,1995,Tuesday,1,60
NSW,Jul,1995,Wednesday,1,60
NSW,Jul,1995,Friday,1,60
Vic,Jul,1995,Saturday,1,60
Qld,Jul,1995,Wednesday,1,60
NSW,Jul,1995,Friday,1,70
Qld,Jun,1995,Sunday,1,60
Qld,Jun,1995,Wednesday,2,100
WA,Jun,1995,Wednesday,1,60
SA,Jun,1995,Saturday,1,110
Qld,Jun,1995,Friday,1,80
Vic,Jun,1995,Friday,2,100
NT,Jun,1995,Sunday,1,-9
Vic,Jun,1995,Saturday,2,100
Qld,Jun,1995,Friday,1,100
SA,Jun,1995,Friday,1,60
Qld,Jun,1995,Friday,2,100
NSW,Jun,1995,Friday,1,100
Vic,Jun,1995,Saturday,1,100
SA,Jun,1995,Saturday,1,60
Qld,Jun,1995,Sunday,1,60
NSW,Jun,1995,Saturday,1,60
NSW,Jun,1995,Saturday,2,60
Vic,Jun,1995,Monday,1,80
SA,Jun,1995,Sunday,2,100
NSW,Jun,1995,Saturday,1,100
Qld,Jun,1995,Friday,1,100
Qld,Jun,1995,Friday,1,60
NSW,Jun,1995,Monday,1,60
NSW,Jun,1995,Saturday,1,100
NSW,Jun,1995,Saturday,2,80
Qld,Jun,1995,Sunday,1,60
SA,Jun,1995,Sunday,1,100
Vic,Jun,1995,Monday,1,80
Vic,Jun,1995,Sunday,1,100
Vic,Jun,1995,Saturday,1,70
Qld,Jun,1995,Sunday,1,100
NT,Jun,1995,Friday,1,60
Vic,Jun,1995,Saturday,1,80
Qld,Jun,1995,Wednesday,1,60
NSW,Jun,1995,Thursday,1,100
Vic,Jun,1995,Thursday,1,70
NSW,Jun,1995,Thursday,1,100
NSW,Jun,1995,Thursday,1,80
Qld,Jun,1995,Wednesday,1,100
Qld,Jun,1995,Friday,1,100
NT,Jun,1995,Wednesday,1,100
WA,Jun,1995,Thursday,1,110
SA,Jun,1995,Tuesday,1,100
ACT,Jun,1995,Wednesday,1,-9
Qld,Jun,1995,Thursday,1,80
NSW,Jun,1995,Monday,2,100
WA,Jun,1995,Thursday,1,110
NSW,Jun,1995,Wednesday,1,70
NSW,Jun,1995,Monday,1,100
NSW,Jun,1995,Tuesday,1,60
NSW,Jun,1995,Tuesday,1,60
Vic,Jun,1995,Tuesday,1,100
WA,Jun,1995,Thursday,1,70
NT,Jun,1995,Wednesday,1,70
Vic,Jun,1995,Friday,1,60
Qld,Jun,1995,Wednesday,1,60
NSW,Jun,1995,Thursday,2,100
NSW,Jun,1995,Thursday,1,100
NSW,Jun,1995,Monday,1,110
SA,Jun,1995,Wednesday,1,110
WA,Jun,1995,Thursday,1,80
Qld,Jun,1995,Tuesday,1,100
Qld,Jun,1995,Thursday,1,100
NT,Jun,1995,Sunday,1,-9
WA,Jun,1995,Sunday,1,110
SA,Jun,1995,Saturday,1,110
NSW,Jun,1995,Saturday,1,60
NSW,Jun,1995,Saturday,1,100
Qld,Jun,1995,Sunday,2,100
Vic,Jun,1995,Saturday,1,100
WA,Jun,1995,Saturday,1,70
NSW,Jun,1995,Sunday,1,100
Vic,Jun,1995,Saturday,1,60
SA,Jun,1995,Sunday,1,100
Vic,Jun,1995,Saturday,2,110
Qld,Jun,1995,Sunday,1,60
WA,Jun,1995,Saturday,1,110
Qld,Jun,1995,Saturday,1,100
Qld,Jun,1995,Sunday,1,100
NSW,Jun,1995,Sunday,1,80
WA,Jun,1995,Sunday,1,80
NT,Jun,1995,Sunday,1,-9
NSW,Jun,1995,Saturday,2,80
WA,Jun,1995,Saturday,1,60
Qld,Jun,1995,Wednesday,1,80
NSW,Jun,1995,Tuesday,1,60
Tas,Jun,1995,Wednesday,1,60
Tas,Jun,1995,Tuesday,1,100
NSW,Jun,1995,Tuesday,1,110
Qld,Jun,1995,Tuesday,1,100
NSW,Jun,1995,Tuesday,1,100
NSW,Jun,1995,Thursday,1,100
Qld,Jun,1995,Thursday,1,100
Qld,Jun,1995,Wednesday,1,60
NSW,Jun,1995,Monday,1,100
Qld,Jun,1995,Monday,1,60
NT,Jun,1995,Monday,1,-9
Qld,Jun,1995,Thursday,5,100
NSW,Jun,1995,Monday,1,60
Vic,Jun,1995,Tuesday,1,60
WA,Jun,1995,Thursday,3,90
Vic,Jun,1995,Thursday,1,100
WA,Jun,1995,Friday,1,60
NSW,Jun,1995,Tuesday,1,60
Vic,Jun,1995,Tuesday,1,60
WA,Jun,1995,Thursday,1,110
Vic,Jun,1995,Wednesday,1,60
WA,Jun,1995,Tuesday,1,70
Vic,Jun,1995,Wednesday,2,100
Vic,Jun,1995,Wednesday,3,100
Vic,Jun,1995,Friday,1,90
Vic,Jun,1995,Tuesday,1,60
Vic,Jun,1995,Wednesday,1,100
NSW,Jun,1995,Tuesday,1,100
NSW,Jun,1995,Friday,1,60
Vic,Jun,1995,Wednesday,1,100
Vic,Jun,1995,Tuesday,1,100
Qld,Jun,1995,Friday,1,80
SA,Jun,1995,Tuesday,1,60
SA,Jun,1995,Tuesday,1,60
Vic,Jun,1995,Friday,1,100
NSW,Jun,1995,Thursday,1,60
NSW,Jun,1995,Friday,2,100
NSW,Jun,1995,Thursday,1,100
NSW,Jun,1995,Wednesday,1,100
NT,Jun,1995,Monday,1,-9
Vic,Jun,1995,Monday,1,100
Qld,Jun,1995,Sunday,1,100
NSW,Jun,1995,Saturday,1,60
NSW,Jun,1995,Friday,1,60
SA,Jun,1995,Friday,1,60
NSW,Jun,1995,Saturday,1,60
NSW,Jun,1995,Sunday,1,60
NSW,Jun,1995,Friday,1,60
Vic,Jun,1995,Friday,1,70
WA,Jun,1995,Sunday,1,60
Qld,Jun,1995,Friday,1,100
Vic,Jun,1995,Friday,1,60
Vic,Jun,1995,Wednesday,2,100
WA,Jun,1995,Thursday,1,90
NSW,Jun,1995,Friday,1,40
Qld,Jun,1995,Thursday,1,60
Qld,Jun,1995,Thursday,1,60
NSW,Jun,1995,Thursday,1,60
Qld,Jun,1995,Monday,1,100
SA,Jun,1995,Wednesday,1,80
NSW,Jun,1995,Saturday,1,60
NSW,Jun,1995,Saturday,1,60
NSW,Jun,1995,Tuesday,1,60
Vic,Jun,1995,Tuesday,1,60
Qld,Jun,1995,Tuesday,1,60
Vic,Jun,1995,Friday,1,60
NSW,Jun,1995,Wednesday,1,60
NT,Jun,1995,Friday,1,60
NSW,Jun,1995,Monday,1,60
Tas,Jun,1995,Friday,1,60
NSW,Jun,1995,Tuesday,1,60
SA,Jun,1995,Thursday,1,60
NSW,Jun,1995,Tuesday,1,40
SA,Jun,1995,Monday,1,90
Qld,Jun,1995,Saturday,1,110
Vic,Jun,1995,Monday,1,60
Vic,Jun,1995,Tuesday,1,60
NSW,Jun,1995,Wednesday,1,60
Vic,May,1995,Saturday,1,100
NSW,May,1995,Sunday,1,60
Tas,May,1995,Sunday,1,60
NSW,May,1995,Sunday,1,80
Vic,May,1995,Friday,1,60
NSW,May,1995,Saturday,1,60
SA,May,1995,Saturday,1,60
Vic,May,1995,Saturday,1,100
Vic,May,1995,Monday,1,60
WA,May,1995,Wednesday,1,70
NSW,May,1995,Saturday,1,60
Qld,May,1995,Monday,1,100
WA,May,1995,Sunday,1,60
Qld,May,1995,Sunday,1,100
Vic,May,1995,Sunday,1,100
Tas,May,1995,Sunday,1,100
SA,May,1995,Monday,1,100
Vic,May,1995,Sunday,1,60
Tas,May,1995,Saturday,1,60
NSW,May,1995,Sunday,2,60
NSW,May,1995,Saturday,1,80
Vic,May,1995,Saturday,2,70
Qld,May,1995,Monday,1,60
WA,May,1995,Saturday,1,80
Vic,May,1995,Monday,1,60
Qld,May,1995,Saturday,1,40
Qld,May,1995,Saturday,1,100
WA,May,1995,Saturday,1,60
Qld,May,1995,Friday,2,60
WA,May,1995,Sunday,1,110
WA,May,1995,Monday,1,110
SA,May,1995,Saturday,1,110
Qld,May,1995,Saturday,3,100
Tas,May,1995,Sunday,1,100
Qld,May,1995,Sunday,1,100
Vic,May,1995,Friday,1,80
Qld,May,1995,Sunday,1,100
Vic,May,1995,Saturday,1,100
WA,May,1995,Sunday,1,60
NSW,May,1995,Wednesday,2,100
Vic,May,1995,Friday,1,100
Qld,May,1995,Thursday,1,60
Qld,May,1995,Wednesday,1,60
Vic,May,1995,Tuesday,1,60
NSW,May,1995,Wednesday,1,100
NSW,May,1995,Monday,1,100
Vic,May,1995,Wednesday,1,100
Vic,May,1995,Tuesday,1,60
Vic,May,1995,Thursday,1,60
Vic,May,1995,Monday,1,60
NSW,May,1995,Wednesday,1,100
SA,May,1995,Tuesday,1,110
NSW,May,1995,Monday,1,80
Qld,May,1995,Monday,2,100
Qld,May,1995,Friday,1,60
Vic,May,1995,Tuesday,1,100
WA,May,1995,Wednesday,1,90
Qld,May,1995,Wednesday,1,100
Qld,May,1995,Thursday,1,60
Qld,May,1995,Saturday,1,100
WA,May,1995,Sunday,1,70
SA,May,1995,Saturday,1,60
Qld,May,1995,Sunday,1,100
NSW,May,1995,Saturday,1,100
NSW,May,1995,Sunday,1,110
Vic,May,1995,Sunday,1,100
NSW,May,1995,Sunday,1,100
NSW,May,1995,Saturday,1,100
Qld,May,1995,Sunday,1,100
Qld,May,1995,Saturday,1,100
WA,May,1995,Sunday,1,80
Vic,May,1995,Sunday,1,100
Vic,May,1995,Sunday,1,80
NSW,May,1995,Sunday,1,60
NSW,May,1995,Saturday,1,100
Qld,May,1995,Saturday,1,100
Tas,May,1995,Sunday,1,60
Qld,May,1995,Saturday,1,70
Qld,May,1995,Tuesday,1,80
SA,May,1995,Monday,1,60
NT,May,1995,Friday,1,100
NSW,May,1995,Monday,3,110
Vic,May,1995,Friday,2,100
Qld,May,1995,Friday,1,100
NSW,May,1995,Friday,1,70
Qld,May,1995,Friday,1,100
Tas,May,1995,Monday,1,100
NSW,May,1995,Friday,1,100
NSW,May,1995,Tuesday,1,60
NT,May,1995,Thursday,1,-9
Qld,May,1995,Friday,1,100
Vic,May,1995,Friday,1,100
NSW,May,1995,Friday,1,80
Qld,May,1995,Wednesday,1,100
SA,May,1995,Thursday,1,100
Qld,May,1995,Monday,1,100
WA,May,1995,Tuesday,1,110
NSW,May,1995,Wednesday,1,100
WA,May,1995,Thursday,1,110
NSW,May,1995,Tuesday,1,100
Qld,May,1995,Monday,1,100
Vic,May,1995,Thursday,1,100
SA,May,1995,Wednesday,4,110
NSW,May,1995,Thursday,1,60
NSW,May,1995,Wednesday,1,80
NSW,May,1995,Monday,1,100
NT,May,1995,Wednesday,1,-9
NSW,May,1995,Wednesday,1,100
NSW,May,1995,Monday,1,100
NSW,May,1995,Wednesday,1,110
NSW,May,1995,Wednesday,1,60
Vic,May,1995,Tuesday,1,100
Qld,May,1995,Thursday,1,100
WA,May,1995,Wednesday,1,110
Qld,May,1995,Monday,1,100
Qld,May,1995,Tuesday,2,80
Qld,May,1995,Wednesday,2,60
NSW,May,1995,Wednesday,1,80
Qld,May,1995,Tuesday,1,100
Vic,May,1995,Monday,2,60
SA,May,1995,Sunday,1,100
NSW,May,1995,Friday,1,70
NT,May,1995,Friday,1,40
Vic,May,1995,Friday,1,60
Qld,May,1995,Friday,1,60
Vic,May,1995,Friday,1,60
SA,May,1995,Saturday,1,60
Vic,May,1995,Wednesday,1,70
WA,May,1995,Thursday,1,70
Vic,May,1995,Thursday,1,60
SA,May,1995,Wednesday,1,60
Vic,May,1995,Wednesday,1,60
NT,May,1995,Thursday,1,100
SA,May,1995,Tuesday,1,80
Qld,May,1995,Wednesday,1,60
ACT,May,1995,Sunday,1,-9
NSW,May,1995,Saturday,2,60
WA,May,1995,Saturday,1,70
NSW,May,1995,Saturday,1,60
NSW,May,1995,Tuesday,2,60
SA,May,1995,Thursday,1,60
NSW,May,1995,Wednesday,1,60
Qld,May,1995,Tuesday,1,60
Tas,May,1995,Thursday,1,60
SA,May,1995,Tuesday,1,60
Qld,May,1995,Friday,1,60
NSW,May,1995,Wednesday,1,60
NSW,May,1995,Friday,1,60
NSW,May,1995,Tuesday,1,60
Qld,May,1995,Wednesday,1,60
NSW,May,1995,Thursday,1,60
NSW,May,1995,Tuesday,1,60
Vic,May,1995,Wednesday,1,100
Qld,May,1995,Friday,1,70
Qld,Apr,1995,Saturday,1,100
Tas,Apr,1995,Wednesday,1,60
NSW,Apr,1995,Friday,1,60
NSW,Apr,1995,Sunday,1,60
NT,Apr,1995,Saturday,2,-9
NSW,Apr,1995,Saturday,1,60
NT,Apr,1995,Monday,1,-9
Vic,Apr,1995,Saturday,1,100
NSW,Apr,1995,Saturday,1,60
Vic,Apr,1995,Saturday,1,80
Qld,Apr,1995,Friday,1,60
Tas,Apr,1995,Saturday,1,70
Qld,Apr,1995,Saturday,1,100
Vic,Apr,1995,Saturday,1,70
NSW,Apr,1995,Sunday,1,110
NSW,Apr,1995,Saturday,1,60
Vic,Apr,1995,Friday,1,100
Vic,Apr,1995,Sunday,1,60
Tas,Apr,1995,Saturday,1,100
NSW,Apr,1995,Saturday,1,100
Qld,Apr,1995,Saturday,1,60
Qld,Apr,1995,Friday,1,60
Vic,Apr,1995,Wednesday,1,100
Tas,Apr,1995,Wednesday,1,60
WA,Apr,1995,Thursday,1,110
SA,Apr,1995,Thursday,2,110
NSW,Apr,1995,Wednesday,1,60
Vic,Apr,1995,Thursday,1,100
NSW,Apr,1995,Thursday,1,80
Tas,Apr,1995,Tuesday,1,100
Vic,Apr,1995,Tuesday,1,100
Qld,Apr,1995,Wednesday,1,60
SA,Apr,1995,Thursday,2,110
SA,Apr,1995,Sunday,1,110
Qld,Apr,1995,Saturday,1,100
NSW,Apr,1995,Sunday,1,100
SA,Apr,1995,Saturday,2,110
Vic,Apr,1995,Saturday,1,100
NSW,Apr,1995,Saturday,1,100
Qld,Apr,1995,Sunday,1,100
WA,Apr,1995,Sunday,1,110
WA,Apr,1995,Sunday,1,110
Vic,Apr,1995,Sunday,1,110
Vic,Apr,1995,Sunday,1,80
NSW,Apr,1995,Saturday,2,80
Vic,Apr,1995,Sunday,1,60
WA,Apr,1995,Sunday,2,50
NSW,Apr,1995,Saturday,1,100
NSW,Apr,1995,Sunday,1,60
Qld,Apr,1995,Sunday,1,60
NT,Apr,1995,Sunday,1,-9
WA,Apr,1995,Sunday,1,110
Vic,Apr,1995,Sunday,1,100
Vic,Apr,1995,Sunday,1,80
NT,Apr,1995,Sunday,1,-9
Tas,Apr,1995,Sunday,1,100
Vic,Apr,1995,Wednesday,2,100
Qld,Apr,1995,Monday,1,60
Vic,Apr,1995,Friday,1,100
NSW,Apr,1995,Friday,1,60
NSW,Apr,1995,Wednesday,1,60
Vic,Apr,1995,Wednesday,1,60
SA,Apr,1995,Wednesday,1,110
NSW,Apr,1995,Wednesday,1,70
NSW,Apr,1995,Monday,1,60
NSW,Apr,1995,Friday,1,100
NSW,Apr,1995,Friday,1,100
Qld,Apr,1995,Wednesday,1,70
NSW,Apr,1995,Friday,1,100
SA,Apr,1995,Friday,1,110
NSW,Apr,1995,Monday,2,100
Vic,Apr,1995,Wednesday,2,100
NSW,Apr,1995,Friday,1,100
NT,Apr,1995,Friday,2,-9
WA,Apr,1995,Monday,1,110
NSW,Apr,1995,Thursday,1,60
Qld,Apr,1995,Thursday,1,80
SA,Apr,1995,Friday,1,110
NSW,Apr,1995,Monday,1,100
Qld,Apr,1995,Tuesday,2,100
SA,Apr,1995,Tuesday,1,60
SA,Apr,1995,Tuesday,1,-9
Qld,Apr,1995,Monday,1,60
NSW,Apr,1995,Wednesday,1,110
NSW,Apr,1995,Wednesday,2,100
Tas,Apr,1995,Monday,1,110
NSW,Apr,1995,Wednesday,1,60
Vic,Apr,1995,Wednesday,1,100
NSW,Apr,1995,Wednesday,1,100
Vic,Apr,1995,Monday,1,100
WA,Apr,1995,Tuesday,1,90
NSW,Apr,1995,Friday,1,80
NSW,Apr,1995,Tuesday,1,70
WA,Apr,1995,Monday,1,110
Qld,Apr,1995,Tuesday,1,100
Vic,Apr,1995,Wednesday,1,100
Vic,Apr,1995,Monday,1,60
Qld,Apr,1995,Thursday,1,100
Qld,Apr,1995,Monday,1,60
Qld,Apr,1995,Thursday,1,100
Vic,Apr,1995,Monday,1,100
NSW,Apr,1995,Friday,2,80
Qld,Apr,1995,Wednesday,1,40
SA,Apr,1995,Sunday,1,110
Vic,Apr,1995,Saturday,1,60
Vic,Apr,1995,Saturday,1,60
NSW,Apr,1995,Wednesday,1,80
